equipment_id,equipment_eq_id,equipment_name,department,wo_id,audit_item,status,due_date,work_performed_by,labor_time,material_cost,downtime_hours,completed_datetime,comments,attachments
1126,EQ ID 1126,"Drill Fixture, T-1540003, 3"" Stile Leveling Device-1540",Quality Assurance,671,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) General physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:18 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1128,EQ ID 1128,"Drill Fixture, T-1540004, 4"" Stile Leveling Device-1540",Quality Assurance,11287,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1128,EQ ID 1128,"Drill Fixture, T-1540004, 4"" Stile Leveling Device-1540",Quality Assurance,672,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:29 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1130,EQ ID 1130,"Gage Block Set, 63845, QA",Quality Assurance,11288,Moving from Cornerstone Metrology to Micro Quality Calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1130,EQ ID 1130,"Gage Block Set, 63845, QA",Quality Assurance,673,Moving from Cornerstone Metrology to Micro Quality Calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:37 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1131,EQ ID 1131,"Pin Gage Set, B002, QA (CMS Recall)",Quality Assurance,11289,See Cornerstone Metrology Service Certificate,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1131,EQ ID 1131,"Pin Gage Set, B002, QA (CMS Recall)",Quality Assurance,674,See Cornerstone Metrology Service Certificate,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:44 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1132,EQ ID 1132,"Pin Gage Set, B003, QA (CMS Recall)",Quality Assurance,11290,See Cornerstone Metrology Service Certificate,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1132,EQ ID 1132,"Pin Gage Set, B003, QA (CMS Recall)",Quality Assurance,675,See Cornerstone Metrology Service Certificate,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:50 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1133,EQ ID 1133,"Pin Gage Set, B004, QA (CMS Recall)",Quality Assurance,11264,See Cornerstone Metrology Service Certificate,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1133,EQ ID 1133,"Pin Gage Set, B004, QA (CMS Recall)",Quality Assurance,676,See Cornerstone Metrology Service Certificate,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/16/2024,Miguel Diaz - 04/15/24  9:46:30 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1134,EQ ID 1134,"Digital Force Gage, 3709, QA (CMS Recall)",Quality Assurance,11240,See Cornerstone Metrology Service Certificate,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1134,EQ ID 1134,"Digital Force Gage, 3709, QA (CMS Recall)",Quality Assurance,677,See Cornerstone Metrology Service Certificate,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:16 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1135,EQ ID 1135,"Parallel Set, 1/2""x7/8""x6"" A & B, QA",Quality Assurance,11265,"1) Check for dents and damage
2) Check flatness",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1135,EQ ID 1135,"Parallel Set, 1/2""x7/8""x6"" A & B, QA",Quality Assurance,678,"1) Check for dents and damage
2) Check flatness",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:38 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1136,EQ ID 1136,"Parallel Set, 1/2""x1""x6"" A & B, QA",Quality Assurance,11241,"1) Check for dents and damage
2) Check flatness",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1136,EQ ID 1136,"Parallel Set, 1/2""x1""x6"" A & B, QA",Quality Assurance,679,"1) Check for dents and damage
2) Check flatness",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:27 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1137,EQ ID 1137,"Parallel Set, 1/2""x1-1/8""x6"" A & B, QA",Quality Assurance,11266,"1) Check for dents and damage
2) Check flatness",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1137,EQ ID 1137,"Parallel Set, 1/2""x1-1/8""x6"" A & B, QA",Quality Assurance,680,"1) Check for dents and damage
2) Check flatness",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:45 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1138,EQ ID 1138,"Parallel Set, 1/2""x1-1/4""x6"" A & B, QA",Quality Assurance,11216,"1) Check for dents and damage
2) Check flatness",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1138,EQ ID 1138,"Parallel Set, 1/2""x1-1/4""x6"" A & B, QA",Quality Assurance,681,"1) Check for dents and damage
2) Check flatness",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:39:54 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1139,EQ ID 1139,"Parallel Set, 1/2""x1-3/8""x6"" A & B, QA",Quality Assurance,11217,"1) Check for dents and damage
2) Check flatness",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1139,EQ ID 1139,"Parallel Set, 1/2""x1-3/8""x6"" A & B, QA",Quality Assurance,682,"1) Check for dents and damage
2) Check flatness",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:00 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1140,EQ ID 1140,"Parallel Set, 1/2""x1-1/2""x6"" A & B, QA",Quality Assurance,11219,"1) Check for dents and damage
2) Check flatness",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1140,EQ ID 1140,"Parallel Set, 1/2""x1-1/2""x6"" A & B, QA",Quality Assurance,683,"1) Check for dents and damage
2) Check flatness",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:17 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1141,EQ ID 1141,"1"" Micrometer, 80047, QA",Quality Assurance,11220,"1) Cleaning
2) Visual
3) Functional",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1141,EQ ID 1141,"1"" Micrometer, 80047, QA",Quality Assurance,684,"1) Cleaning
2) Visual
3) Functional",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:26 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1142,EQ ID 1142,"6"" Digimatic Caliper, 06488259, QA",Quality Assurance,11267,"1) Cleaning
2) Visual
3) Functional",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1142,EQ ID 1142,"6"" Digimatic Caliper, 06488259, QA",Quality Assurance,685,"1) Cleaning
2) Visual
3) Functional",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:46:52 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1143,EQ ID 1143,"6"" Digital Caliper, 0082354, QA",Quality Assurance,11233,"1) Cleaning
2) Visual
3) Functional",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1143,EQ ID 1143,"6"" Digital Caliper, 0082354, QA",Quality Assurance,686,"1) Cleaning
2) Visual
3) Functional",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:42:19 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1149,EQ ID 1149,"Drill Fixture, 1040 Drill Machine R (S), Sample from Machine",Quality Assurance,11268,Measure dimensions as shown.,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1149,EQ ID 1149,"Drill Fixture, 1040 Drill Machine R (S), Sample from Machine",Quality Assurance,687,Measure dimensions as shown.,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:00 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1150,EQ ID 1150,"Drill Fixture, 1087007, Stile Hinge-C. Hung Phenolic",Quality Assurance,11242,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1150,EQ ID 1150,"Drill Fixture, 1087007, Stile Hinge-C. Hung Phenolic",Quality Assurance,688,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:35 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1151,EQ ID 1151,"Drill Fixture, 2082006, Stile/WP Hinge-Max Privacy OH/FA (2080/2040)",Quality Assurance,11291,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1151,EQ ID 1151,"Drill Fixture, 2082006, Stile/WP Hinge-Max Privacy OH/FA (2080/2040)",Quality Assurance,689,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:49:59 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1152,EQ ID 1152,"8"" Digital Caliper, 0171370, M.E. Matt Guner",Quality Assurance,11292,"1) Cleaning
2) Visual
3) Functional",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1152,EQ ID 1152,"8"" Digital Caliper, 0171370, M.E. Matt Guner",Quality Assurance,690,"1) Cleaning
2) Visual
3) Functional",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:07 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1153,EQ ID 1153,"1"" Micrometer, 7115132, Machine Shop",Quality Assurance,11293,"1) Cleaning
2) Visual
3) Functional",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1153,EQ ID 1153,"1"" Micrometer, 7115132, Machine Shop",Quality Assurance,691,"1) Cleaning
2) Visual
3) Functional",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:17 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1154,EQ ID 1154,"Parallel Set, 1/2""x1-5/8""x6"" A & B, QA",Quality Assurance,11294,"1) Check for dents and damage
2) Check flatness",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1154,EQ ID 1154,"Parallel Set, 1/2""x1-5/8""x6"" A & B, QA",Quality Assurance,692,"1) Check for dents and damage
2) Check flatness",Closed without Action,3/18/2023,md,0.00,-1.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:25 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1155,EQ ID 1155,"Parallel Set, 1/2""x1-3/4""x6"" A & B, QA",Quality Assurance,11243,"1) Check for dents and damage
2) Check flatness",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1155,EQ ID 1155,"Parallel Set, 1/2""x1-3/4""x6"" A & B, QA",Quality Assurance,693,"1) Check for dents and damage
2) Check flatness",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:41 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1156,EQ ID 1156,"Pin Gage Set, B001, QA",Quality Assurance,11269,Moving from Cornerstone Metrology Service to Micro Quality calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1156,EQ ID 1156,"Pin Gage Set, B001, QA",Quality Assurance,694,Moving from Cornerstone Metrology Service to Micro Quality calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:09 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1157,EQ ID 1157,"Pin Gage Set, 15447, QA",Quality Assurance,11244,Micro Quality calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1157,EQ ID 1157,"Pin Gage Set, 15447, QA",Quality Assurance,695,Micro Quality calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:43:47 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1158,EQ ID 1158,"Drill Fixture, T-1542003-1, Drill Jig (Stile)",Quality Assurance,11270,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1158,EQ ID 1158,"Drill Fixture, T-1542003-1, Drill Jig (Stile)",Quality Assurance,696,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:20 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1161,EQ ID 1161,"Drill Fixture, 1040 Drill Machine L (S), Sample from Machine",Quality Assurance,11221,Measure dimensions as shown.,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1161,EQ ID 1161,"Drill Fixture, 1040 Drill Machine L (S), Sample from Machine",Quality Assurance,698,Measure dimensions as shown.,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:35 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1164,EQ ID 1164,"Drill Fixture, 1080622, Door Hinge-Phenolic",Quality Assurance,11222,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1164,EQ ID 1164,"Drill Fixture, 1080622, Door Hinge-Phenolic",Quality Assurance,699,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:40:48 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1168,EQ ID 1168,"Drill Fixture, 1040632, Outswing Door Latch-Plam",Quality Assurance,11271,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1168,EQ ID 1168,"Drill Fixture, 1040632, Outswing Door Latch-Plam",Quality Assurance,703,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:27 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1187,EQ ID 1187,"Drill Fixture, 2080622, Inswing Door Latch-Max Privacy (2040/2080)",Quality Assurance,11295,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1187,EQ ID 1187,"Drill Fixture, 2080622, Inswing Door Latch-Max Privacy (2040/2080)",Quality Assurance,709,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:50:37 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1189,EQ ID 1189,"Drill Fixture, 2080632, Outswing Door Latch-Max Privacy (2040/2080)",Quality Assurance,11272,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1189,EQ ID 1189,"Drill Fixture, 2080632, Outswing Door Latch-Max Privacy (2040/2080)",Quality Assurance,710,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:32 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1190,EQ ID 1190,"Function Gage, T-4112-7 BLA 1, QA",Quality Assurance,11246,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1190,EQ ID 1190,"Function Gage, T-4112-7 BLA 1, QA",Quality Assurance,711,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:44:03 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1191,EQ ID 1191,"Function Gage, T-4112-7 LX I, PPM",Quality Assurance,11273,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1191,EQ ID 1191,"Function Gage, T-4112-7 LX I, PPM",Quality Assurance,712,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:40 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1192,EQ ID 1192,"Function Gage, T-4112-7 BLA 2, 4112 Line",Quality Assurance,11247,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1192,EQ ID 1192,"Function Gage, T-4112-7 BLA 2, 4112 Line",Quality Assurance,713,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:44:18 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1193,EQ ID 1193,"Function Gage, T-4112-7 LX II, PPM",Quality Assurance,11223,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1193,EQ ID 1193,"Function Gage, T-4112-7 LX II, PPM",Quality Assurance,714,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:41:00 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1195,EQ ID 1195,"Function Gage, T-4112-7 LX III, PPM",Quality Assurance,11224,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1195,EQ ID 1195,"Function Gage, T-4112-7 LX III, PPM",Quality Assurance,715,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:41:06 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1196,EQ ID 1196,"Function Gage, T-4112-7 AC 2, Adams Campbell",Quality Assurance,11225,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1196,EQ ID 1196,"Function Gage, T-4112-7 AC 2, Adams Campbell",Quality Assurance,716,"1) Measure 6.906 +/- .002
2) Measure 6.034 +/- .002",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:41:12 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1203,EQ ID 1203,"Drill Fixture, 1080632, Outswing Door Latch-Phenolic",Quality Assurance,11248,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1203,EQ ID 1203,"Drill Fixture, 1080632, Outswing Door Latch-Phenolic",Quality Assurance,717,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:44:24 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1205,EQ ID 1205,"Drill Fixture, 1040159, Outswing Stile/WP Hinge-Floor Anchored Plam",Quality Assurance,11249,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1205,EQ ID 1205,"Drill Fixture, 1040159, Outswing Stile/WP Hinge-Floor Anchored Plam",Quality Assurance,718,"1) Inspect bushings, screws and locating dowel pins
2) Inspect straightness
3) Inspect general physical condition
4) Change inspection label",Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:44:32 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1207,EQ ID 1207,"Optical Comparator, 313118550, QA",Quality Assurance,11274,Micro Quality Calibration,Pending,4/15/2025,,0.00,0.00,0.00,,,[]
1207,EQ ID 1207,"Optical Comparator, 313118550, QA",Quality Assurance,719,Micro Quality Calibration,Closed without Action,3/18/2023,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:47:46 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
1210,EQ ID 1210,38030 Cell,Quality Assurance,11199,"1. Calibration sticker on Tester is valid and up to date.
2. “Dummy” test is in place and working properly (should be tested/verified).
3. VMP (Visual Manufacturing Procedure) is up to date and being used and followed by employees.
4. Procedure for Testing equipment is up to date (may be within the VMP).
5. Ensure mfg. is recording and logging all information on units tested.
6. Ensure mfg. is following the Line Reject Procedure.
   a. Following SP when they have to reject a dryer or cabinet, etc.  to ensure it is not mixed with good product.
7. Are there any safety relevant complaints?
8. Are there any changes in construction or components?
9. Is the final test performed according to the actual requirements of VDE (PM332e)?
10. Do workers have readily available up-to-date documents (manufacturing and test instructions and so on)?
11. Are the personnel carrying out assembly, final tests, and inspection of incoming goods trained?",Pending,7/15/2024,,0.00,0.00,0.00,,,[]
1210,EQ ID 1210,38030 Cell,Quality Assurance,720,"1. Calibration sticker on Tester is valid and up to date.
2. “Dummy” test is in place and working properly (should be tested/verified).
3. VMP (Visual Manufacturing Procedure) is up to date and being used and followed by employees.
4. Procedure for Testing equipment is up to date (may be within the VMP).
5. Ensure mfg. is recording and logging all information on units tested.
6. Ensure mfg. is following the Line Reject Procedure.
   a. Following SP when they have to reject a dryer or cabinet, etc.  to ensure it is not mixed with good product.
7. Are there any safety relevant complaints?
8. Are there any changes in construction or components?
9. Is the final test performed according to the actual requirements of VDE (PM332e)?
10. Do workers have readily available up-to-date documents (manufacturing and test instructions and so on)?
11. Are the personnel carrying out assembly, final tests, and inspection of incoming goods trained?",Closed without Action,6/18/2022,md,0.00,0.00,0.00,4/15/2024,Miguel Diaz - 04/15/24  9:37:33 AM: they greased three docks as the trucks are gone they will get to the others when time permits,[]
